,ymd,stock_code,pb
3359,2026-01-05,600821,1.18
3360,2026-01-05,600822,4.08
3361,2026-01-05,600824,2.08
3362,2026-01-05,600825,2.82
3363,2026-01-05,600826,1.59
3364,2026-01-05,600827,0.92
3365,2026-01-05,600828,0.85
3366,2026-01-05,600829,1.57
3367,2026-01-05,600830,2.08
3368,2026-01-05,600831,0.79
3369,2026-01-05,600833,2.63
3370,2026-01-05,600834,2.29
3371,2026-01-05,600835,1.4
3372,2026-01-05,600838,2.23
3373,2026-01-05,600839,4.1
3374,2026-01-05,600841,1.6
3375,2026-01-05,600843,3.43
3376,2026-01-05,600844,7.81
3377,2026-01-05,600845,9.02
3378,2026-01-05,600846,1.45
3379,2026-01-05,600847,2.09
3380,2026-01-05,600848,1.32
3381,2026-01-05,600850,3.96
3382,2026-01-05,600851,1.79
3383,2026-01-05,600853,1.26
3384,2026-01-05,600854,1.03
3385,2026-01-05,600855,3
3386,2026-01-05,600857,2.28
3387,2026-01-05,600858,0.99
3388,2026-01-05,600859,0.77
3389,2026-01-05,600860,5.46
3390,2026-01-05,600861,1.71
3391,2026-01-05,600862,4.97
3392,2026-01-05,600863,1.62
3393,2026-01-05,600864,1.08
3394,2026-01-05,600865,1.45
3395,2026-01-05,600866,1.42
3396,2026-01-05,600867,2.43
3397,2026-01-05,600868,2.43
3398,2026-01-05,600869,2.26
3399,2026-01-05,600871,4.11
3400,2026-01-05,600872,3.32
3401,2026-01-05,600873,1.92
3402,2026-01-05,600874,0.95
3403,2026-01-05,600875,1.24
3404,2026-01-05,600876,1.37
3405,2026-01-05,600877,6.35
3406,2026-01-05,600879,1.45
3407,2026-01-05,600880,1.9
3408,2026-01-05,600881,1.37
3409,2026-01-05,600882,2.08
3410,2026-01-05,600883,1.68
3411,2026-01-05,600884,0.74
3412,2026-01-05,600885,3.91
3413,2026-01-05,600886,1.88
3414,2026-01-05,600887,3.13
3415,2026-01-05,600888,0.9
3416,2026-01-05,600889,9.54
3417,2026-01-05,600893,2.58
3418,2026-01-05,600894,1.23
3419,2026-01-05,600895,3.25
3420,2026-01-05,600897,1.36
3421,2026-01-05,600900,3.27
3422,2026-01-05,600901,1.27
3423,2026-01-05,600903,2.49
3424,2026-01-05,600905,1.42
3425,2026-01-05,600906,1.94
3426,2026-01-05,600908,0.61
3427,2026-01-05,600909,1.22
3428,2026-01-05,600916,2.03
3429,2026-01-05,600917,1.66
3430,2026-01-05,600918,1.22
3431,2026-01-05,600919,0.74
3432,2026-01-05,600925,2.19
3433,2026-01-05,600926,0.81
3434,2026-01-05,600927,1.5
3435,2026-01-05,600928,0.49
3436,2026-01-05,600929,1.16
3437,2026-01-05,,
3438,2026-01-05,600933,2.14
3439,2026-01-05,600935,1.39
3440,2026-01-05,600936,6.17
3441,2026-01-05,600938,1.78
3442,2026-01-05,600939,0.69
3443,2026-01-05,600941,1.83
3444,2026-01-05,600955,0.94
3445,2026-01-05,600956,1.45
3446,2026-01-05,600958,1.04
3447,2026-01-05,600959,0.78
3448,2026-01-05,600960,0.69
3449,2026-01-05,600961,3.36
3450,2026-01-05,600962,4.04
3451,2026-01-05,600963,1.03
3452,2026-01-05,600965,1.63
3453,2026-01-05,600966,0.94
3454,2026-01-05,600967,1.46
3455,2026-01-05,600968,1.53
3456,2026-01-05,600969,0.63
3457,2026-01-05,600970,1.22
3458,2026-01-05,600971,0.83
3459,2026-01-05,600973,1.69
3460,2026-01-05,600975,2.55
3461,2026-01-05,600976,2.68
3462,2026-01-05,600977,2
3463,2026-01-05,600979,1.57
3464,2026-01-05,600980,2.17
3465,2026-01-05,600981,1.24
3466,2026-01-05,600982,1.12
3467,2026-01-05,600983,2.88
3468,2026-01-05,600984,0.88
3469,2026-01-05,600985,0.87
3470,2026-01-05,600986,2.56
3471,2026-01-05,600987,1.15
3472,2026-01-05,600988,4.66
3473,2026-01-05,600989,2.94
3474,2026-01-05,600990,3.05
3475,2026-01-05,600992,2.34
3476,2026-01-05,600993,2.72
3477,2026-01-05,600995,1.49
3478,2026-01-05,600996,3.52
3479,2026-01-05,600997,0.74
3480,2026-01-05,600998,1.05
3481,2026-01-05,600999,1.41
3482,2026-01-05,601000,1.24
3483,2026-01-05,601001,1.18
3484,2026-01-05,601002,1.01
3485,2026-01-05,601003,0.85
3486,2026-01-05,601005,0.67
3487,2026-01-05,601006,0.81
3488,2026-01-05,601007,1.66
3489,2026-01-05,601008,1.15
3490,2026-01-05,601009,0.73
3491,2026-01-05,601010,1.19
3492,2026-01-05,601011,0.88
3493,2026-01-05,601012,1.92
3494,2026-01-05,601015,0.92
3495,2026-01-05,601016,1.15
3496,2026-01-05,601018,0.9
3497,2026-01-05,601019,1.58
3498,2026-01-05,601020,3.46
3499,2026-01-05,601021,2.84
3500,2026-01-05,601022,1.83
3501,2026-01-05,,
3502,2026-01-05,601033,1.2
3503,2026-01-05,601038,2.19
3504,2026-01-05,601058,2.68
3505,2026-01-05,601059,2.48
3506,2026-01-05,601061,1.72
3507,2026-01-05,601065,1.32
3508,2026-01-05,601066,2.6
3509,2026-01-05,601068,5.24
3510,2026-01-05,601069,2.76
3511,2026-01-05,601077,0.54
3512,2026-01-05,601083,1.47
3513,2026-01-05,601086,2.07
3514,2026-01-05,601088,1.83
3515,2026-01-05,601089,2.13
3516,2026-01-05,601096,2.6
3517,2026-01-05,601098,1.67
3518,2026-01-05,601099,2.94
3519,2026-01-05,601100,6.16
3520,2026-01-05,601101,0.91
3521,2026-01-05,601106,2.12
3522,2026-01-05,601107,0.95
3523,2026-01-05,601108,1.1
3524,2026-01-05,601111,2.91
3525,2026-01-05,601113,1.2
3526,2026-01-05,601116,2.43
3527,2026-01-05,601117,0.75
3528,2026-01-05,601118,2.51
3529,2026-01-05,601121,1.61
3530,2026-01-05,601126,3.02
3531,2026-01-05,601127,13.67
3532,2026-01-05,601128,0.79
3533,2026-01-05,601133,2.13
3534,2026-01-05,601136,4.32
3535,2026-01-05,601137,2.09
3536,2026-01-05,601138,3.06
3537,2026-01-05,601139,1.22
3538,2026-01-05,601155,0.45
3539,2026-01-05,601156,1.32
3540,2026-01-05,601158,1.32
3541,2026-01-05,601162,1.82
3542,2026-01-05,601163,0.91
3543,2026-01-05,601166,0.57
3544,2026-01-05,601168,2.48
3545,2026-01-05,601169,0.47
3546,2026-01-05,601177,1.97
3547,2026-01-05,601179,1.64
3548,2026-01-05,601186,0.45
3549,2026-01-05,601187,0.57
3550,2026-01-05,601188,0.97
3551,2026-01-05,601198,1.31
3552,2026-01-05,601199,1.28
3553,2026-01-05,601200,0.95
3554,2026-01-05,601208,1.65
3555,2026-01-05,601211,0.92
3556,2026-01-05,601212,1.41
3557,2026-01-05,601216,2
3558,2026-01-05,601218,1.07
3559,2026-01-05,601222,0.88
3560,2026-01-05,601225,2.16
3561,2026-01-05,601226,1.82
3562,2026-01-05,601228,1.18
3563,2026-01-05,601229,0.58
3564,2026-01-05,601231,2.09
3565,2026-01-05,601233,0.84
3566,2026-01-05,601236,1.63
3567,2026-01-05,601238,0.83
3568,2026-01-05,601279,1.39
3569,2026-01-05,601288,0.72
3570,2026-01-05,601298,1.35
3571,2026-01-05,601311,1
3572,2026-01-05,601318,1.04
3573,2026-01-05,601319,1.15
3574,2026-01-05,601326,0.93
3575,2026-01-05,601328,0.57
3576,2026-01-05,601330,1.09
3577,2026-01-05,601333,0.84
3578,2026-01-05,601336,1.68
3579,2026-01-05,601339,0.82
3580,2026-01-05,601360,3.03
3581,2026-01-05,601366,1.04
3582,2026-01-05,601368,0.86
3583,2026-01-05,601369,1.65
3584,2026-01-05,601375,1.39
3585,2026-01-05,601377,0.99
3586,2026-01-05,601388,1.17
3587,2026-01-05,601390,0.5
3588,2026-01-05,601398,0.7
3589,2026-01-05,601399,1.47
3590,2026-01-05,601456,1.79
3591,2026-01-05,601500,1.47
3592,2026-01-05,601512,0.77
3593,2026-01-05,601515,1.13
3594,2026-01-05,601518,0.96
3595,2026-01-05,601519,13.08
3596,2026-01-05,601528,0.59
3597,2026-01-05,601555,0.94
3598,2026-01-05,601566,1.2
3599,2026-01-05,601567,3.36
3600,2026-01-05,601568,1.41
3601,2026-01-05,601577,0.54
3602,2026-01-05,601579,1.36
3603,2026-01-05,601588,0.52
3604,2026-01-05,601595,7.21
3605,2026-01-05,601598,0.98
3606,2026-01-05,601599,3.21
3607,2026-01-05,601600,1.98
3608,2026-01-05,601601,1.15
3609,2026-01-05,601606,3.49
3610,2026-01-05,601607,1.06
3611,2026-01-05,601608,2.09
3612,2026-01-05,601609,1.14
3613,2026-01-05,601611,1.22
3614,2026-01-05,601615,0.91
3615,2026-01-05,601616,1.43
3616,2026-01-05,601618,0.64
3617,2026-01-05,601619,1.19
3618,2026-01-05,601628,2.02
3619,2026-01-05,601633,2.86
3620,2026-01-05,601636,1.15
3621,2026-01-05,601658,0.63
3622,2026-01-05,601665,0.7
3623,2026-01-05,601666,0.91
3624,2026-01-05,601668,0.52
3625,2026-01-05,601669,0.65
3626,2026-01-05,601677,0.89
3627,2026-01-05,601678,0.7
3628,2026-01-05,601686,1.26
3629,2026-01-05,601688,1.01
3630,2026-01-05,601689,6.21
3631,2026-01-05,601696,1.71
3632,2026-01-05,601698,5.73
3633,2026-01-05,601699,0.79
3634,2026-01-05,601700,1.86
3635,2026-01-05,601702,3.88
3636,2026-01-05,601717,1.05
3637,2026-01-05,601718,0.69
3638,2026-01-05,601727,2.49
3639,2026-01-05,601728,1.61
3640,2026-01-05,601766,1.32
3641,2026-01-05,601777,3.44
3642,2026-01-05,601778,0.65
3643,2026-01-05,601788,1.41
3644,2026-01-05,601789,1.29
3645,2026-01-05,601798,1.74
3646,2026-01-05,601799,3.84
3647,2026-01-05,601800,0.55
3648,2026-01-05,601801,1.32
3649,2026-01-05,601808,1.59
3650,2026-01-05,601811,1.36
3651,2026-01-05,601816,1.39
3652,2026-01-05,601818,0.47
3653,2026-01-05,601825,0.65
3654,2026-01-05,601827,1.22
3655,2026-01-05,601828,0.3
3656,2026-01-05,601838,0.88
3657,2026-01-05,601857,1
3658,2026-01-05,601858,3.41
3659,2026-01-05,601860,0.52
3660,2026-01-05,601865,2.2
3661,2026-01-05,601866,1.08
3662,2026-01-05,601868,0.91
3663,2026-01-05,601869,2.49
3664,2026-01-05,601872,1.49
3665,2026-01-05,601877,1.13
3666,2026-01-05,601878,1.69
3667,2026-01-05,601880,0.94
3668,2026-01-05,601881,1.43
3669,2026-01-05,601882,4.23
3670,2026-01-05,601886,0.89
3671,2026-01-05,601888,2.33
3672,2026-01-05,601890,2.09
3673,2026-01-05,601898,0.96
3674,2026-01-05,601899,3.44
3675,2026-01-05,601900,1.77
3676,2026-01-05,601901,1.42
3677,2026-01-05,601908,0.67
3678,2026-01-05,601916,0.47
3679,2026-01-05,601918,1.14
3680,2026-01-05,601919,1.05
3681,2026-01-05,601921,1.43
3682,2026-01-05,601928,1.53
3683,2026-01-05,601929,1.36
3684,2026-01-05,601933,8.51
3685,2026-01-05,601939,0.7
3686,2026-01-05,601949,1.55
3687,2026-01-05,601952,1.92
3688,2026-01-05,601956,1.23
3689,2026-01-05,601958,1.99
3690,2026-01-05,601963,0.58
3691,2026-01-05,601965,2.63
3692,2026-01-05,601966,1.22
3693,2026-01-05,601968,1.41
3694,2026-01-05,601969,2.05
3695,2026-01-05,601975,1.43
3696,2026-01-05,601985,1.96
3697,2026-01-05,601988,0.68
3698,2026-01-05,601990,1.78
3699,2026-01-05,601991,1.65
3700,2026-01-05,601992,0.41
3701,2026-01-05,601995,1.79
3702,2026-01-05,601996,0.84
3703,2026-01-05,601997,0.36
3704,2026-01-05,601998,0.51
3705,2026-01-05,601999,1.51
3706,2026-01-05,603000,7.68
3707,2026-01-05,603001,0.76
3708,2026-01-05,603002,1.96
3709,2026-01-05,603004,2.65
3710,2026-01-05,603005,5.37
3711,2026-01-05,603006,2
3712,2026-01-05,603008,1.63
3713,2026-01-05,603009,9.68
3714,2026-01-05,603010,1.58
3715,2026-01-05,603011,1.6
3716,2026-01-05,603012,0.96
3717,2026-01-05,603013,1.92
3718,2026-01-05,,
3719,2026-01-05,603015,3.64
3720,2026-01-05,603016,6.27
3721,2026-01-05,603017,1.54
3722,2026-01-05,603018,1.29
3723,2026-01-05,603019,5.64
3724,2026-01-05,603020,0.99
3725,2026-01-05,603022,1.96
3726,2026-01-05,603023,2.07
3727,2026-01-05,603025,7.06
3728,2026-01-05,603026,1.78
3729,2026-01-05,603027,3.44
3730,2026-01-05,603028,2.67
3731,2026-01-05,603029,2.55
3732,2026-01-05,603030,3.65
3733,2026-01-05,603031,3.58
3734,2026-01-05,603032,2.64
3735,2026-01-05,603033,3.88
3736,2026-01-05,603035,1.02
3737,2026-01-05,603036,2.35
3738,2026-01-05,603037,3.25
3739,2026-01-05,603038,3.22
3740,2026-01-05,603039,9.83
3741,2026-01-05,603040,2.72
3742,2026-01-05,603041,1.33
3743,2026-01-05,603042,2.62
3744,2026-01-05,603043,2.27
3745,2026-01-05,603045,2.03
3746,2026-01-05,603048,1.79
3747,2026-01-05,,
3748,2026-01-05,603050,3.46
3749,2026-01-05,603051,1.78
3750,2026-01-05,603052,4.79
3751,2026-01-05,603053,1.75
3752,2026-01-05,603055,1.9
3753,2026-01-05,603056,1.81
3754,2026-01-05,603057,3.54
3755,2026-01-05,603058,3.37
3756,2026-01-05,603059,1.98
3757,2026-01-05,603060,2.8
3758,2026-01-05,603061,3.63
3759,2026-01-05,603062,1.96
3760,2026-01-05,603063,3.3
3761,2026-01-05,603065,1.58
3762,2026-01-05,603066,2.3
3763,2026-01-05,603067,2.44
3764,2026-01-05,603068,3.43
3765,2026-01-05,603069,6.33
3766,2026-01-05,603070,2.65
3767,2026-01-05,603071,1.31
3768,2026-01-05,603072,4.37
3769,2026-01-05,603073,1.33
3770,2026-01-05,603075,3.81
3771,2026-01-05,603076,2.05
3772,2026-01-05,603077,0.91
3773,2026-01-05,603078,4.09
3774,2026-01-05,603079,1.95
3775,2026-01-05,603080,1.5
3776,2026-01-05,603081,1.89
3777,2026-01-05,603082,4.08
3778,2026-01-05,603083,5.17
3779,2026-01-05,603085,5.22
3780,2026-01-05,603086,1.17
3781,2026-01-05,603087,2.38
3782,2026-01-05,603088,5.92
3783,2026-01-05,603089,1.81
3784,2026-01-05,603090,3.42
3785,2026-01-05,603091,2.34
3786,2026-01-05,,
3787,2026-01-05,603093,1.87
3788,2026-01-05,603095,2.11
3789,2026-01-05,603096,1.79
3790,2026-01-05,603097,3.54
3791,2026-01-05,603098,1.82
3792,2026-01-05,603099,7.69
3793,2026-01-05,603100,2.52
3794,2026-01-05,603101,2.49
3795,2026-01-05,603102,1.45
3796,2026-01-05,603103,7.85
3797,2026-01-05,603105,2.08
3798,2026-01-05,603106,4.05
3799,2026-01-05,603107,2.88
3800,2026-01-05,603108,3.11
3801,2026-01-05,603109,2.04
3802,2026-01-05,603110,5.82
3803,2026-01-05,603111,1.61
3804,2026-01-05,603112,1.75
3805,2026-01-05,603113,0.57
3806,2026-01-05,603115,1.61
3807,2026-01-05,603116,1.13
3808,2026-01-05,603117,4.27
3809,2026-01-05,603118,1.68
3810,2026-01-05,603119,6.21
3811,2026-01-05,,
3812,2026-01-05,603121,3.54
3813,2026-01-05,603122,2.66
3814,2026-01-05,603123,2.78
3815,2026-01-05,,
3816,2026-01-05,603125,2.35
3817,2026-01-05,603126,1.96
3818,2026-01-05,603127,1.78
3819,2026-01-05,603128,1.27
3820,2026-01-05,603129,5.2
3821,2026-01-05,603130,2.69
3822,2026-01-05,603131,4.77
3823,2026-01-05,603132,3.53
3824,2026-01-05,603135,2
3825,2026-01-05,603136,2.36
3826,2026-01-05,603137,1.73
3827,2026-01-05,603138,6.22
3828,2026-01-05,603139,1.6
3829,2026-01-05,603150,1.86
3830,2026-01-05,603151,1.56
3831,2026-01-05,603153,2.18
3832,2026-01-05,603155,1.83
3833,2026-01-05,603156,2.69
3834,2026-01-05,603158,2.02
3835,2026-01-05,603159,4.26
3836,2026-01-05,603160,4.41
3837,2026-01-05,603161,1.48
3838,2026-01-05,603162,2.02
3839,2026-01-05,603163,2.59
3840,2026-01-05,603165,1.6
3841,2026-01-05,603166,2.75
3842,2026-01-05,603167,1.05
3843,2026-01-05,603168,1.55
3844,2026-01-05,603169,2.19
3845,2026-01-05,603170,4.18
3846,2026-01-05,603171,7.34
3847,2026-01-05,603172,1.76
3848,2026-01-05,603173,2.27
3849,2026-01-05,,
3850,2026-01-05,603176,2.1
3851,2026-01-05,603177,4.3
3852,2026-01-05,603178,3.37
3853,2026-01-05,603179,4.64
3854,2026-01-05,603180,1.07
3855,2026-01-05,603181,2.14
3856,2026-01-05,603182,1.88
3857,2026-01-05,603183,1.23
3858,2026-01-05,603185,0.87
3859,2026-01-05,603186,2.44
3860,2026-01-05,603187,1.07
3861,2026-01-05,603188,2.11
3862,2026-01-05,603189,3.25
3863,2026-01-05,603190,1.27
3864,2026-01-05,603191,1.93
3865,2026-01-05,603192,1.47
3866,2026-01-05,603193,5.54
3867,2026-01-05,603194,3.21
3868,2026-01-05,603195,6.48
3869,2026-01-05,603196,4.27
3870,2026-01-05,603197,3.32
3871,2026-01-05,603198,4.7
3872,2026-01-05,603199,2.52
3873,2026-01-05,603200,5.22
3874,2026-01-05,603201,1.76
3875,2026-01-05,,
3876,2026-01-05,603203,4.35
3877,2026-01-05,603205,3.26
3878,2026-01-05,603206,2.45
3879,2026-01-05,603207,3.81
3880,2026-01-05,603208,2.26
3881,2026-01-05,603209,1.66
3882,2026-01-05,,
3883,2026-01-05,603211,4.24
3884,2026-01-05,603212,1.64
3885,2026-01-05,603213,2.22
3886,2026-01-05,603214,2.88
3887,2026-01-05,603215,2.81
3888,2026-01-05,603216,1.47
3889,2026-01-05,603217,1.09
3890,2026-01-05,603218,1.26
3891,2026-01-05,603219,5.9
3892,2026-01-05,603220,5.38
3893,2026-01-05,603221,1.51
3894,2026-01-05,603222,2.36
3895,2026-01-05,603223,1.74
3896,2026-01-05,603225,1.16
3897,2026-01-05,603226,2.09
3898,2026-01-05,603227,1.84
3899,2026-01-05,603228,2.93
3900,2026-01-05,603229,3.24
3901,2026-01-05,603230,1.59
3902,2026-01-05,603231,1.67
3903,2026-01-05,603232,2.63
3904,2026-01-05,603233,2.61
3905,2026-01-05,603235,2.57
3906,2026-01-05,603236,5.9
3907,2026-01-05,603237,1.99
3908,2026-01-05,603238,1.66
3909,2026-01-05,603239,3.33
3910,2026-01-05,,
3911,2026-01-05,603255,2.5
3912,2026-01-05,603256,5.36
3913,2026-01-05,,
3914,2026-01-05,603258,2.76
3915,2026-01-05,603259,3.14
3916,2026-01-05,603260,2
3917,2026-01-05,,
3918,2026-01-05,603266,2.22
3919,2026-01-05,603267,1.99
3920,2026-01-05,603269,2.43
3921,2026-01-05,603270,2.33
3922,2026-01-05,,
3923,2026-01-05,603272,2.7
3924,2026-01-05,603273,4.58
3925,2026-01-05,603275,2.03
3926,2026-01-05,603276,1.72
3927,2026-01-05,603277,3.82
3928,2026-01-05,603278,1.74
3929,2026-01-05,603279,2.07
3930,2026-01-05,603280,1.95
3931,2026-01-05,603281,1.85
3932,2026-01-05,603282,1.63
3933,2026-01-05,603283,4.36
3934,2026-01-05,603285,2.3
3935,2026-01-05,603286,3.28
3936,2026-01-05,603288,7.81
3937,2026-01-05,603289,1.89
3938,2026-01-05,603290,3.42
3939,2026-01-05,603291,3.24
3940,2026-01-05,603296,4.1
3941,2026-01-05,603297,6.29
3942,2026-01-05,603298,2.81
3943,2026-01-05,603299,1.42
3944,2026-01-05,603300,2.78
3945,2026-01-05,603301,1.04
3946,2026-01-05,603303,1.61
3947,2026-01-05,603305,2.44
3948,2026-01-05,603306,3.46
3949,2026-01-05,603307,1.73
3950,2026-01-05,603308,2.9
3951,2026-01-05,603309,1.88
3952,2026-01-05,603310,1.66
3953,2026-01-05,603311,1.93
3954,2026-01-05,603312,3.53
3955,2026-01-05,603313,1
3956,2026-01-05,603315,2.23
3957,2026-01-05,603316,1.75
3958,2026-01-05,603317,3.02
3959,2026-01-05,603318,2.07
3960,2026-01-05,603319,3.64
3961,2026-01-05,603320,2.31
3962,2026-01-05,603321,1.8
3963,2026-01-05,603322,22.01
3964,2026-01-05,603323,0.53
3965,2026-01-05,603324,2.37
3966,2026-01-05,603325,2.25
3967,2026-01-05,603326,1.8
3968,2026-01-05,603327,5.55
3969,2026-01-05,603328,2.57
3970,2026-01-05,603329,1.83
3971,2026-01-05,603330,1.99
3972,2026-01-05,603331,1.48
3973,2026-01-05,603332,1.61
3974,2026-01-05,603333,1.47
3975,2026-01-05,,
3976,2026-01-05,603335,5.61
3977,2026-01-05,603336,2.21
3978,2026-01-05,603337,3.46
3979,2026-01-05,603338,3.17
3980,2026-01-05,603339,1.49
3981,2026-01-05,603341,3.96
3982,2026-01-05,603344,2.39
3983,2026-01-05,603345,1.79
3984,2026-01-05,603348,1.75
3985,2026-01-05,603350,2.92
3986,2026-01-05,603351,1.95
3987,2026-01-05,603353,1.52
3988,2026-01-05,603355,2.58
3989,2026-01-05,603356,3.12
3990,2026-01-05,603357,1.47
3991,2026-01-05,603358,4.34
3992,2026-01-05,603359,0.63
3993,2026-01-05,603360,7.45
3994,2026-01-05,603363,-1.56
3995,2026-01-05,603365,1.43
3996,2026-01-05,603366,2.68
3997,2026-01-05,603367,1.04
3998,2026-01-05,603368,0.93
3999,2026-01-05,603369,3.86
4000,2026-01-05,,
4001,2026-01-05,603373,1.93
4002,2026-01-05,603375,2.36
4003,2026-01-05,,
4004,2026-01-05,603378,1.65
4005,2026-01-05,603379,4.07
4006,2026-01-05,603380,2.83
4007,2026-01-05,603381,1.39
4008,2026-01-05,,
4009,2026-01-05,603383,6.12
4010,2026-01-05,603385,0.66
4011,2026-01-05,603386,2.45
4012,2026-01-05,603387,1.65
4013,2026-01-05,603390,2.6
4014,2026-01-05,603391,1.82
4015,2026-01-05,603392,6.98
4016,2026-01-05,603393,1.58
4017,2026-01-05,603395,6.83
4018,2026-01-05,603396,1.45
4019,2026-01-05,603399,2.57
4020,2026-01-05,,
4021,2026-01-05,,
4022,2026-01-05,603408,1.73
4023,2026-01-05,603409,--  
4024,2026-01-05,603416,2.98
4025,2026-01-05,,
4026,2026-01-05,603421,1.4
4027,2026-01-05,603429,2.8
4028,2026-01-05,603439,3.38
4029,2026-01-05,603444,3.69
4030,2026-01-05,603456,1.46
4031,2026-01-05,603458,0.59
4032,2026-01-05,603466,2.84
4033,2026-01-05,603477,2.98
4034,2026-01-05,603486,4.47
4035,2026-01-05,603488,2.42
4036,2026-01-05,603489,2.06
4037,2026-01-05,603496,6.47
4038,2026-01-05,603499,7.87
4039,2026-01-05,603500,2.49
4040,2026-01-05,603501,7.36
4041,2026-01-05,603505,8.83
4042,2026-01-05,603506,1.51
4043,2026-01-05,603507,1.68
4044,2026-01-05,603511,1.29
4045,2026-01-05,603515,1.88
4046,2026-01-05,603516,7.5
4047,2026-01-05,603518,0.92
4048,2026-01-05,603519,2.51
4049,2026-01-05,603520,1.44
4050,2026-01-05,603527,1.56
4051,2026-01-05,603528,3.22
4052,2026-01-05,603529,4.19
4053,2026-01-05,603530,6.73
4054,2026-01-05,603533,4.03
4055,2026-01-05,603535,1.73
4056,2026-01-05,603536,6.04
4057,2026-01-05,603538,1.4
4058,2026-01-05,603551,3.2
4059,2026-01-05,603556,2.44
4060,2026-01-05,603558,1.58
4061,2026-01-05,603565,1.82
4062,2026-01-05,603566,1.76
4063,2026-01-05,603567,1.35
4064,2026-01-05,603568,2.68
4065,2026-01-05,603569,1.54
4066,2026-01-05,603577,1.5
4067,2026-01-05,603578,2.15
4068,2026-01-05,603579,1.56
4069,2026-01-05,603583,2.73
4070,2026-01-05,603585,1.05
4071,2026-01-05,603586,1.25
4072,2026-01-05,603587,1.58
4073,2026-01-05,603588,0.83
4074,2026-01-05,603589,2.17
4075,2026-01-05,603590,1.19
4076,2026-01-05,603596,5.94
4077,2026-01-05,603598,26.54
4078,2026-01-05,603599,1.11
4079,2026-01-05,603600,1.88
4080,2026-01-05,603601,1.64
4081,2026-01-05,603602,5.47
4082,2026-01-05,603605,7.06
4083,2026-01-05,603606,5.05
4084,2026-01-05,603607,3.14
4085,2026-01-05,603608,1.53
4086,2026-01-05,603609,1.06
4087,2026-01-05,603610,1.42
4088,2026-01-05,603611,1.65
4089,2026-01-05,603612,1.66
4090,2026-01-05,603613,2.87
4091,2026-01-05,603615,4.86
4092,2026-01-05,603616,3.56
4093,2026-01-05,603617,1.99
4094,2026-01-05,603618,1.41
4095,2026-01-05,603619,2.27
4096,2026-01-05,603626,1.88
4097,2026-01-05,603628,2.64
4098,2026-01-05,603629,3.8
4099,2026-01-05,603630,1.47
4100,2026-01-05,603633,1.82
4101,2026-01-05,603636,4.23
4102,2026-01-05,603637,2.07
4103,2026-01-05,603638,4.58
4104,2026-01-05,603639,1.23
4105,2026-01-05,603648,1.95
4106,2026-01-05,603650,6.42
4107,2026-01-05,603655,4.61
4108,2026-01-05,603656,2.8
4109,2026-01-05,603657,2.14
4110,2026-01-05,603658,2.9
4111,2026-01-05,603659,1.85
4112,2026-01-05,603660,6.61
4113,2026-01-05,603661,1.16
4114,2026-01-05,603662,7.89
4115,2026-01-05,603663,6.43
4116,2026-01-05,603665,2.48
4117,2026-01-05,603666,3.21
4118,2026-01-05,603667,4.97
4119,2026-01-05,603668,2.49
4120,2026-01-05,603669,4.67
4121,2026-01-05,603676,2.88
4122,2026-01-05,603677,2.44
4123,2026-01-05,603678,2.2
4124,2026-01-05,603679,2.66
4125,2026-01-05,603680,1.22
4126,2026-01-05,603681,1.03
4127,2026-01-05,603682,2.76
4128,2026-01-05,603683,2
4129,2026-01-05,603685,1.83
4130,2026-01-05,603686,1.37
4131,2026-01-05,603687,1.15
4132,2026-01-05,603688,2.57
4133,2026-01-05,603689,1.3
4134,2026-01-05,603690,2.01
4135,2026-01-05,603693,1.33
4136,2026-01-05,603696,3.45
4137,2026-01-05,603697,2.19
4138,2026-01-05,603698,2.62
4139,2026-01-05,603699,5.38
4140,2026-01-05,603700,1.28
4141,2026-01-05,603701,5.07
4142,2026-01-05,603703,6.13
4143,2026-01-05,603706,2.11
4144,2026-01-05,603707,3.75
4145,2026-01-05,603708,2.76
4146,2026-01-05,603709,2.46
4147,2026-01-05,603711,1.81
4148,2026-01-05,603712,2.92
4149,2026-01-05,603713,1.85
4150,2026-01-05,603716,2
4151,2026-01-05,603717,3.45
4152,2026-01-05,603718,3.79
4153,2026-01-05,603719,2.17
4154,2026-01-05,603722,5.2
4155,2026-01-05,603725,2.66
4156,2026-01-05,603726,2.36
4157,2026-01-05,603727,1.1
4158,2026-01-05,603728,10.56
4159,2026-01-05,603729,4.45
4160,2026-01-05,603730,3.3
4161,2026-01-05,603733,1.96
4162,2026-01-05,603737,8.06
4163,2026-01-05,603738,3.56
4164,2026-01-05,603739,2.01
4165,2026-01-05,603755,3.56
4166,2026-01-05,603757,2.16
4167,2026-01-05,603758,1.82
4168,2026-01-05,603759,1.42
4169,2026-01-05,603766,2.53
4170,2026-01-05,603767,2.54
4171,2026-01-05,603768,1.34
4172,2026-01-05,603773,4.04
4173,2026-01-05,603776,1.15
4174,2026-01-05,603777,2.87
4175,2026-01-05,603778,2.61
4176,2026-01-05,603779,4.52
4177,2026-01-05,603786,6.01
4178,2026-01-05,603787,1.5
4179,2026-01-05,603788,1.61
4180,2026-01-05,603790,1.93
4181,2026-01-05,603797,0.74
4182,2026-01-05,603798,2.1
4183,2026-01-05,603799,1.55
4184,2026-01-05,603800,7.71
4185,2026-01-05,603801,1.55
4186,2026-01-05,603803,3.75
4187,2026-01-05,603806,2.4
4188,2026-01-05,603808,0.93
