,htsc_code,exchange,name,time,trade_price,total_qty,buy_qty,sell_qty,total_num,buy_num,sell_num,volume_per_num
267,601686.SH,XSHG,友发集团,2021/1/20 15:15,12.86,323137,188937,134200,365,181,184,885.31
268,601686.SH,XSHG,友发集团,2021/1/20 15:15,12.79,423870,188005,235865,387,178,209,1095.27
269,601686.SH,XSHG,友发集团,2021/1/20 15:15,12.63,3000,700,2300,4,2,2,750
270,601686.SH,XSHG,友发集团,2021/1/20 15:15,12.72,143700,51700,92000,165,31,134,870.91
271,601686.SH,XSHG,友发集团,2021/1/20 15:15,12.88,214100,104300,109800,161,118,43,1329.81
272,601686.SH,XSHG,友发集团,2021/1/20 15:15,12.81,274795,164605,110190,323,190,133,850.76
273,601686.SH,XSHG,友发集团,2021/1/20 15:15,12.65,10400,0,10400,8,0,8,1300
274,601686.SH,XSHG,友发集团,2021/1/20 15:15,12.74,150100,41100,109000,230,52,178,652.61
275,601686.SH,XSHG,友发集团,2021/1/20 15:15,12.9,232000,66100,165900,247,89,158,939.27
276,601686.SH,XSHG,友发集团,2021/1/20 15:15,12.83,224474,108374,116100,288,130,158,779.42
277,601686.SH,XSHG,友发集团,2021/1/20 15:15,12.67,22020,6220,15800,29,10,19,759.31
278,601686.SH,XSHG,友发集团,2021/1/20 15:15,12.76,499120,139740,359380,484,149,335,1031.24
279,601686.SH,XSHG,友发集团,2021/1/20 15:15,12.92,98700,77500,21200,86,69,17,1147.67
280,601686.SH,XSHG,友发集团,2021/1/20 15:15,12.69,2700,500,2200,7,1,6,385.71
281,601686.SH,XSHG,友发集团,2021/1/20 15:15,12.85,267720,122767,144953,345,137,208,776
282,601686.SH,XSHG,友发集团,2021/1/20 15:15,12.62,3300,0,3300,7,0,7,471.43
283,601686.SH,XSHG,友发集团,2021/1/20 15:15,12.78,388747,220216,168531,349,182,167,1113.89
284,601686.SH,XSHG,友发集团,2021/1/20 15:15,12.87,354700,270524,84176,291,207,84,1218.9
285,601686.SH,XSHG,友发集团,2021/1/20 15:15,12.71,94700,29100,65600,115,38,77,823.48
286,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.64,165100,68300,96800,138,53,85,1196.38
287,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.48,106200,12600,93600,123,20,103,863.41
288,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.57,232083,116941,115142,222,89,133,1045.42
289,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.41,508665,180812,327853,490,146,344,1038.09
290,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.66,89126,22600,66526,101,37,64,882.44
291,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.5,779642,199024,580618,792,219,573,984.4
292,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.59,205800,82600,123200,215,76,139,957.21
293,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.43,317500,108400,209100,309,128,181,1027.51
294,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.52,430200,169300,260900,424,228,196,1014.62
295,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.68,1200,0,1200,3,0,3,400
296,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.61,141265,65565,75700,86,41,45,1642.62
297,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.45,145800,91500,54300,79,41,38,1845.57
298,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.54,187156,69341,117815,204,94,110,917.43
299,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.38,85200,0,85200,70,0,70,1217.14
300,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.7,2700,2700,0,1,1,0,2700
301,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.63,53700,27900,25800,97,38,59,553.61
302,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.47,48300,25900,22400,50,26,24,966
303,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.56,339640,116680,222960,333,109,224,1019.94
304,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.4,480887,112545,368342,538,93,445,893.84
305,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.65,181600,97900,83700,152,85,67,1194.74
306,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.49,240806,66912,173894,278,83,195,866.21
307,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.58,197130,98260,98870,211,86,125,934.27
308,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.42,440670,186100,254570,420,193,227,1049.21
309,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.51,952935,355805,597130,789,322,467,1207.78
310,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.67,17300,1200,16100,24,3,21,720.83
311,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.6,319900,208735,111165,183,92,91,1748.09
312,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.44,260800,145600,115200,253,154,99,1030.83
313,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.53,258420,91732,166688,282,107,175,916.38
314,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.62,132000,85700,46300,86,29,57,1534.88
315,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.46,25000,8600,16400,37,12,25,675.68
316,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.55,294335,110100,184235,318,100,218,925.58
317,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.39,229998,37927,192071,195,37,158,1179.48
318,601686.SH,XSHG,友发集团,2021/1/21 15:15,12.71,7200,2200,5000,6,2,4,1200
319,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.16,106674,20996,85678,137,30,107,778.64
320,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.32,174900,50700,124200,218,58,160,802.29
321,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.48,50700,11800,38900,74,21,53,685.14
322,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.25,203700,45536,158164,227,65,162,897.36
323,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.41,353966,94800,259166,325,91,234,1089.13
324,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.18,330848,45900,284948,375,40,335,882.26
325,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.34,81800,28000,53800,107,42,65,764.49
326,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.5,29900,7700,22200,35,14,21,854.29
327,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.27,122684,56204,66480,136,78,58,902.09
328,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.43,100700,17300,83400,93,30,63,1082.8
329,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.2,298100,82370,215730,306,87,219,974.18
330,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.36,20100,2500,17600,32,2,30,628.13
331,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.52,1600,1600,0,2,2,0,800
332,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.29,103400,20500,82900,107,29,78,966.36
333,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.45,104000,26700,77300,96,40,56,1083.33
334,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.22,272300,87648,184652,331,87,244,822.66
335,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.38,72100,3300,68800,79,6,73,912.66
336,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.15,11000,0,11000,16,0,16,687.5
337,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.31,165621,54500,111121,173,56,117,957.35
338,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.47,65700,12400,53300,77,7,70,853.25
339,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.24,261400,103600,157800,274,145,129,954.01
340,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.4,173500,29100,144400,228,46,182,760.96
341,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.17,109700,48400,61300,134,47,87,818.66
342,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.33,194100,72300,121800,184,91,93,1054.89
343,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.49,13600,9300,4300,18,11,7,755.56
344,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.26,221300,62336,158964,217,58,159,1019.82
345,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.42,276600,112396,164204,283,125,158,977.39
346,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.19,442600,212200,230400,436,231,205,1015.14
347,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.35,39800,20900,18900,54,19,35,737.04
348,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.51,8400,3500,4900,24,4,20,350
349,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.28,138316,42716,95600,175,37,138,790.38
350,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.44,100500,32266,68234,103,29,74,975.73
351,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.37,22800,1100,21700,30,4,26,760
352,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.21,415900,115670,300230,428,100,328,971.73
353,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.3,298735,66235,232500,315,76,239,948.37
354,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.46,44100,17400,26700,58,30,28,760.34
355,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.23,324700,127500,197200,369,125,244,879.95
356,601686.SH,XSHG,友发集团,2021/1/22 15:15,12.39,145642,33326,112316,112,17,95,1300.38
357,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.16,37600,20600,17000,65,32,33,578.46
358,601686.SH,XSHG,友发集团,2021/1/25 15:15,12,378300,141800,236500,380,123,257,995.53
359,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.25,17000,17000,0,21,21,0,809.52
360,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.09,134300,64900,69400,123,56,67,1091.87
361,601686.SH,XSHG,友发集团,2021/1/25 15:15,11.93,284600,154500,130100,244,107,137,1166.39
362,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.18,43800,24900,18900,66,43,23,663.64
363,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.02,359400,132700,226700,337,125,212,1066.47
364,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.27,185974,119274,66700,164,93,71,1133.99
365,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.11,65000,40100,24900,86,47,39,755.81
366,601686.SH,XSHG,友发集团,2021/1/25 15:15,11.95,203500,35300,168200,217,36,181,937.79
367,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.04,315506,117312,198194,365,136,229,864.4
368,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.2,98900,48700,50200,134,63,71,738.06
369,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.29,86400,44300,42100,105,49,56,822.86
370,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.13,102100,40348,61752,85,58,27,1201.18
371,601686.SH,XSHG,友发集团,2021/1/25 15:15,11.97,226724,73200,153524,209,69,140,1084.8
372,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.22,131500,99600,31900,151,110,41,870.86
373,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.06,173800,92900,80900,202,107,95,860.4
374,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.15,38100,21600,16500,47,25,22,810.64
375,601686.SH,XSHG,友发集团,2021/1/25 15:15,11.99,223052,84152,138900,204,65,139,1093.39
376,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.24,53800,53800,0,56,56,0,960.71
377,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.08,164700,101300,63400,166,108,58,992.17
378,601686.SH,XSHG,友发集团,2021/1/25 15:15,11.92,102427,0,102427,88,0,88,1163.94
379,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.17,31500,22700,8800,48,33,15,656.25
380,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.01,341600,110900,230700,312,123,189,1094.87
381,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.26,57000,13200,43800,86,17,69,662.79
382,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.1,67500,35700,31800,99,56,43,681.82
383,601686.SH,XSHG,友发集团,2021/1/25 15:15,11.94,215500,100800,114700,216,79,137,997.69
384,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.19,51100,41600,9500,56,36,20,912.5
385,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.03,438930,155800,283130,304,105,199,1443.85
386,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.12,89574,49474,40100,73,48,25,1227.04
387,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.28,171800,152700,19100,157,132,25,1094.27
388,601686.SH,XSHG,友发集团,2021/1/25 15:15,11.96,194384,86684,107700,223,107,116,871.68
389,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.21,141300,70400,70900,161,71,90,877.64
390,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.05,315530,145630,169900,407,193,214,775.26
391,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.3,45400,45400,0,70,70,0,648.57
392,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.14,46300,18100,28200,55,26,29,841.82
393,601686.SH,XSHG,友发集团,2021/1/25 15:15,11.98,191582,75972,115610,216,92,124,886.95
394,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.23,191700,141300,50400,206,159,47,930.58
395,601686.SH,XSHG,友发集团,2021/1/25 15:15,12.07,161100,113100,48000,148,92,56,1088.51
396,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.48,224624,116000,108624,202,92,110,1112
397,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.16,11000,2600,8400,16,9,7,687.5
398,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.57,156735,107735,49000,160,118,42,979.59
399,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.25,9500,3500,6000,12,5,7,791.67
400,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.66,561972,259182,302790,452,242,210,1243.3
401,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.34,32800,19600,13200,42,27,15,780.95
402,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.02,3500,0,3500,4,0,4,875
403,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.75,155130,111530,43600,141,96,45,1100.21
404,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.43,206170,82400,123770,236,104,132,873.6
405,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.11,500,0,500,1,0,1,500
406,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.52,334737,200064,134673,249,156,93,1344.33
407,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.2,16900,10100,6800,27,14,13,625.93
408,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.29,6900,6600,300,12,11,1,575
409,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.61,127400,81300,46100,102,66,36,1249.02
410,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.7,171100,129000,42100,165,107,58,1036.97
411,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.38,74300,39000,35300,71,45,26,1046.48
412,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.47,231200,105190,126010,202,101,101,1144.55
413,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.15,20900,13100,7800,17,11,6,1229.41
414,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.56,300688,197888,102800,331,232,99,908.42
415,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.24,1600,1500,100,3,2,1,533.33
416,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.65,603840,402680,201160,564,413,151,1070.64
417,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.33,70400,49100,21300,72,41,31,977.78
418,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.01,6600,0,6600,7,0,7,942.86
419,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.74,102470,85970,16500,108,80,28,948.8
420,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.42,241372,74627,166745,179,63,116,1348.45
421,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.1,13000,4900,8100,17,8,9,764.71
422,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.51,440355,217729,222626,431,243,188,1021.71
423,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.19,36600,27200,9400,29,16,13,1262.07
424,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.6,225800,179800,46000,207,150,57,1090.82
425,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.28,25000,12000,13000,16,12,4,1562.5
426,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.37,35500,28200,7300,47,35,12,755.32
427,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.69,190900,133200,57700,170,112,58,1122.94
428,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.05,200,0,200,1,0,1,200
429,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.78,1100,1100,0,2,2,0,550
430,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.46,189700,120900,68800,191,109,82,993.19
431,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.14,18000,4500,13500,21,5,16,857.14
432,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.55,389516,260900,128616,384,263,121,1014.36
433,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.23,4600,0,4600,10,0,10,460
434,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.64,494300,341400,152900,467,295,172,1058.46
435,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.32,27400,9000,18400,39,17,22,702.56
436,601686.SH,XSHG,友发集团,2021/1/26 15:15,12,23700,0,23700,12,0,12,1975
437,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.73,265860,156140,109720,245,148,97,1085.14
438,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.41,165531,99931,65600,155,70,85,1067.94
439,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.09,3500,0,3500,6,0,6,583.33
440,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.5,639450,255370,384080,552,280,272,1158.42
441,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.18,21400,3200,18200,18,4,14,1188.89
442,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.59,171600,150400,21200,88,60,28,1950
443,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.27,12200,10200,2000,16,13,3,762.5
444,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.68,440600,284672,155928,372,269,103,1184.41
445,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.36,70400,55800,14600,88,63,25,800
446,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.77,69200,68100,1100,89,85,4,777.53
447,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.45,274800,174970,99830,272,189,83,1010.29
448,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.13,14600,1200,13400,16,2,14,912.5
449,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.54,355300,234764,120536,339,244,95,1048.08
450,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.22,12400,1200,11200,12,1,11,1033.33
451,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.63,378700,181300,197400,367,186,181,1031.88
452,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.31,9200,2700,6500,13,4,9,707.69
453,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.72,149410,65740,83670,135,61,74,1106.74
454,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.4,150000,58000,92000,150,61,89,1000
455,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.08,3500,0,3500,2,0,2,1750
456,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.49,250094,153356,96738,269,161,108,929.72
457,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.17,5200,200,5000,6,2,4,866.67
458,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.58,208700,162900,45800,202,172,30,1033.17
459,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.26,6000,3200,2800,11,6,5,545.45
460,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.67,502830,345472,157358,485,334,151,1036.76
461,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.35,92135,66935,25200,73,49,24,1262.12
462,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.03,3000,0,3000,4,0,4,750
463,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.12,18800,2900,15900,24,6,18,783.33
464,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.76,56600,14200,42400,73,23,50,775.34
465,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.44,260670,137005,123665,291,157,134,895.77
466,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.53,271600,129574,142026,266,130,136,1021.05
467,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.21,21800,16500,5300,23,11,12,947.83
468,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.62,198000,108600,89400,197,76,121,1005.08
469,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.3,25100,17700,7400,41,25,16,612.2
470,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.71,30600,28300,2300,43,36,7,711.63
471,601686.SH,XSHG,友发集团,2021/1/26 15:15,12.39,76100,38500,37600,83,32,51,916.87
472,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.64,166811,58011,108800,189,76,113,882.6
473,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.48,154300,11900,142400,161,20,141,958.39
474,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.57,233300,71088,162212,226,72,154,1032.3
475,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.73,1600,1600,0,1,1,0,1600
476,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.66,123224,49733,73491,142,64,78,867.77
477,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.5,404100,170400,233700,444,183,261,910.14
478,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.59,199700,108800,90900,202,103,99,988.61
479,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.43,112735,32669,80066,115,25,90,980.3
480,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.75,2800,2600,200,6,5,1,466.67
481,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.68,73889,41400,32489,73,35,38,1012.18
482,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.52,550095,177195,372900,576,209,367,955.03
483,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.61,168565,114474,54091,167,103,64,1009.37
484,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.45,262835,112800,150035,192,54,138,1368.93
485,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.54,338000,238700,99300,403,267,136,838.71
486,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.7,89656,66256,23400,127,97,30,705.95
487,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.63,124700,38500,86200,131,46,85,951.91
488,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.47,54800,17400,37400,57,18,39,961.4
489,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.56,269497,117588,151909,288,116,172,935.75
490,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.72,6100,4900,1200,10,8,2,610
491,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.65,205976,160698,45278,211,154,57,976.19
492,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.49,274900,71100,203800,262,58,204,1049.24
493,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.58,409900,202900,207000,312,138,174,1313.78
494,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.42,10969,0,10969,13,0,13,843.77
495,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.74,300,300,0,1,1,0,300
496,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.67,93100,33322,59778,87,37,50,1070.11
497,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.51,411180,110360,300820,437,107,330,940.92
498,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.6,330044,189770,140274,254,118,136,1299.39
499,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.44,158900,61000,97900,127,40,87,1251.18
500,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.76,6900,6900,0,6,6,0,1150
501,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.69,103044,67044,36000,137,103,34,752.15
502,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.53,582288,324353,257935,533,252,281,1092.47
503,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.62,57600,35800,21800,46,30,16,1252.17
504,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.46,224200,106400,117800,170,86,84,1318.82
505,601686.SH,XSHG,友发集团,2021/1/27 15:15,12.71,6000,6000,0,9,9,0,666.67
